HotelCode|RoomAmenities
147074|ORBWLS,PHY42,HAC47,ELEV,CNFFAC,RMA207,ORBSPA,POOLOT,BABY,DISABL,SPA,INTHS,ROOM,HEALTH,PHY28,BUSCTR,CURREX,HAC116,POOL,ORBSHT,RMPACC,LANDRY,REST,FPRKNG,BAR,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,WCHR,NSMK,CONLEV
147572|GIFT,CURREX,ORBWLS,CNFFAC,LANDRY,REST,FPRKNG,ORBSPA,ROOM24,MTGFAC,POOLOT,DOCTOR,SAFDEP,DISABL,INTHS,NSMK,CONLEV
147747|TOUR,ORBWLS,PHY34,PHY42,HAC47,ELEV,CNFFAC,RMA207,ORBSPA,POOLOT,PHY50,BEAUTY,BABY,DISABL,SPA,INTHS,ROOM,HEALTH,PHY28,BUSCTR,GIFT,CURREX,HAC116,POOL,ORBSHT,RMPACC,LANDRY,BAR,FPRKNG,REST,HAC222,ROOM24,MTGFAC,POOLIN,DOCTOR,SAFDEP,WCHR,NTECLB,NSMK,CONLEV
148021|Hair dryer (on request),Satellite TV service
148126|ORBWLS,POOL,REST,CONLEV
148777|TV,HAC47,ELEV,DESK24,AIRCON,SPRINK,PRKBUS,WAKEUP,TVCAB,POOLOT,NWSPPR,PRKNG,PRKIND,COFFEE,SPA,BATH,INTHS,CONDSK,ROOM,PRKVAL,HAIR,BUSCTR,FAX,GIFT,CRIB,BAR,REST,TVSAT,BELL,PRKOUT,MTGFAC,POOLHT,NSMK,CONLEV,MULTI,SECURE
148796|Large suite featuring a separate living room with a spacious seating area, and luxury bathroom amenities.     Room facilities: View, Telephone, Satellite Channels, Flat-screen TV, Safety Deposit Box, Air Conditioning, Desk, Seating Area, Carpeted, Sofa, Wardrobe/Closet, Shower, Bath, Hairdryer, Bathrobe, Free toiletries, Toilet, Bathroom, Slippers, Bidet, Minibar, Electric kettle, Wake-up service     Room size: 36 mÂ²
149095|TV,TOUR,ORBWLS,ELEV,CNFFAC,RMA207,AIRCON,ORBSPA,TVCAB,POOLOT,BEAUTY,DISABL,SPA,INTHS,ROOM,HEALTH,PHY28,BUSCTR,GIFT,CURREX,POOL,LANDRY,TVSAT,REST,FPRKNG,BAR,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,WCHR,NSMK,CONLEV
149438|MAP,FAP,HAC47,ELEV,CNFFAC,DESK24,AIRCON,CPSVC,STMBTH,MICRWV,PRKNG,SAUNA,INTHS,CONDSK,BUSCTR,FAX,CURREX,COFMKR,SAFE,IRONBD,DSKLMP,REST,BELL,GYM,PRKOUT,POOLIN,NSMK,SECURE
149442|CURREX,ORBWLS,PHY42,ELEV,LANDRY,REST,ROOM24,DOCTOR,PHY2,SAFDEP,WCHR,PRKNG,DISABL,SPA,INTHS,NSMK,CONLEV,ROOM,PHY28
149946|DESK24,AIRCON,WAKEUP,POOLOT,STMBTH,TVRMOT,PRKIND,AVEQUP,ALRMCK,MINBAR,EXCKOT,PRKVAL,HEALTH,BUSCTR,OVRSZD,CURREX,ICEMCH,HAC116,DSKLMP,CRIB,PRKRV,REST,GAME,BELL,GYM,MTGFAC,CAR,SAFDEP,WCHR,CONLEV,SECURE,MAP,OVRPRJ,HAC47,ELEV,EXCKIN,CNFFAC,PRKBUS,CPSVC,NWSPPR,PRKTRK,PRKNG,SAUNA,INTHS,CONDSK,FAX,COFMKR,SAFE,LDRYMT,IRONBD,RMPACC,FPRKNG,PRKOUT,POOLHT,NSMK,MULTI
149947|OVRSZD,SAFE,COFMKR,CRIB,DSKLMP,AIRCON,NWSPPR,TVRMOT,MINBAR,FRCLLS,INTHS,NSMK,SECURE
150649|The average sized rooms are kept in good condition and are tastefully decorated with modern furniture and a welcoming appeal. Large open windows provide good light and offer fantastic views of Dubai and it's major landmarks. All modern amenities are provided and the bathroom is clean and well maintained.
150651|BUSCTR,CURREX,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ROOM24,MTGFAC,POOLOT,DOCTOR,DISABL,BEAUTY,BABY,SPA,CONLEV,ROOM
150653|FLORST,TOUR,SHOP,ADPTRS,ATM,WAKEUP,TENNIS,STMBTH,BIDET,PRKNG,MINBAR,ALRMCK,BABY,SPA,INTHS,HAIR,SMKDET,BUSCTR,CURREX,SAFE,COFMKR,POOL,CRIB,LDRYMT,BAR,REST,BELL,TRNDWN,CAR,IRON,BTHTEL,MULTI,SECURE
153777|BUSCTR,GIFT,CASINO,CURREX,HAC116,ORBWLS,ORBSHT,ELEV,LANDRY,REST,BAR,POOLOT,DOCTOR,TENNIS,PHY50,SAFDEP,WCHR,DISABL,BABY,NTECLB,INTHS,CONLEV,HEALTH,PHY28
153778|BUSCTR,ORBWLS,POOL,REST,CONLEV,NSMK,FPRKNG,ORBSPA,ROOM,HEALTH
153779|BUSCTR,ORBWLS,ELEV,CNFFAC,LANDRY,REST,BAR,GAME,POOLOT,PRKNG,NTECLB,SPA,NSMK,CONLEV,ROOM,HEALTH
153780|BUSCTR,GIFT,CURREX,TOUR,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,FPRKNG,REST,ORBSPA,ROOM24,POOLOT,MTGFAC,DOCTOR,SAFDEP,DISABL,BEAUTY,BABY,SPA,NSMK,CONLEV,HEALTH
153781|Hair dryer,Iron/ironing board (on request)
153782|Daily housekeeping
153800|All rooms are very spacious and of a very good standard with a mixture of soft colors and a very welcoming feel. All rooms have WIFI and wired high-speed internet connection, electronic safe, satellite TV, IDD telephone, hair dryer, writing desk, trouser press, and Tea &amp; Coffee making facilities.
153833|TOUR,ORBWLS,ELEV,CNFFAC,ORBSPA,POOLOT,DISABL,BABY,BEAUTY,SPA,INTHS,ROOM,HEALTH,BUSCTR,GIFT,CURREX,POOL,LANDRY,BAR,REST,FPRKNG,ROOM24,DOCTOR,SAFDEP,NTECLB,CONLEV,NSMK
153834|TV,OVRPRJ,DVD,PHSPKR,SHOP,HAC47,WHTBRD,ADPTRS,POOLOT,NWSPPR,PRKNG,MINBAR,BABY,BEAUTY,INTHS,CONDSK,ROOM,EXLEVL,HAIR,BUSCTR,MADSVC,CURREX,COFMKR,LOUNGE,DSKLMP,IRONBD,REST,TVSAT,BAR,BELL,KIDACT,ENTMNT,TMPCTL
153870|TV,TEL,DESK24,AIRCON,WHTBRD,SPRINK,WAKEUP,TVRMOT,AVEQUP,MINBAR,BEAUTY,BATH,BARBER,ROOM,BUSCTR,SMKDET,ELECDR,MADSVC,GIFT,PRJECT,CURREX,LOUNGE,DSKLMP,CRIB,LANDRY,MTGFAC,VALET,SAFDEP,SECURE,TMPCTL,OVRPRJ,DVD,FIRELT,FAMILY,KITFUL,HAC47,ELEV,TVCAB,CPSVC,NWSSTD,MICRWV,SECU24,PRKNG,COFFEE,HEAT,INTHS,CONDSK,HAIR,SAFE,COFMKR,BAR,ROOM24,FRCLLS,NSMK,BTHTEL
153871|BUSCTR,GIFT,CURREX,TOUR,POOL,PHY42,ELEV,CNFFAC,LANDRY,REST,BAR,ROOM24,POOLOT,MTGFAC,DOCTOR,SAFDEP,WCHR,DISABL,BEAUTY,INTHS,CONLEV,ROOM,HEALTH,PHY28
153922|The rooms are basic and adequate for a short stay.
153966|CURREX,ORBWLS,ELEV,RMA207,BAR,REST,HAC222,ROOM24,DOCTOR,WCHR,NTECLB,NSMK,INTHS,CONLEV,ROOM
154047|BUSCTR,ORBWLS,POOL,ORBSHT,CNFFAC,REST,FPRKNG,DISABL,INTHS,CONLEV,NSMK,ROOM,HEALTH
155884|PRKNG,BATH
156378|CELTEL,CNTBRK,TV,PHSPKR,TEL,DESK24,WHTBRD,AIRCON,ADPTRS,SPRINK,WAKEUP,POOLOT,TVRMOT,BIDET,PRKIND,AVEQUP,ALRMCK,MINBAR,BEAUTY,BATH,SPA,BARBER,PRKVAL,ROOM,HEALTH,BUSCTR,ELECDR,SMKDET,RADIO,MADSVC,GIFT,PRJECT,CURREX,HAC116,LOUNGE,DSKLMP,CRIB,LANDRY,BELL,GYM,MTGFAC,CAR,CRDTEL,DOCTOR,KIDACT,SAFDEP,VALET,JOGTRK,SECURE,TMPCTL,OVRPRJ,IDD,FIRELT,DVD,FAMILY,HAC47,ELEV,CNFFAC,CNFSTE,TVCAB,CPSVC,NWSSTD,NWSPPR,TENNIS,GOLF,PRKNG,COFFEE,SAUNA,INTHS,HEAT,CONDSK,EASEL,HAIR,FISH,CMPRTL,TPRESS,COFMKR,SAFE,POOL,IRONBD,RMA161,PLYGRD,BAR,SCUBA,FPRKNG,ROOM24,TRNDWN,BOATNG,IRON,POOLHT,NSMK,BTHTEL
157300|Phone,Private bathroom,Connecting/adjoining rooms available
157895|There are 142 tastefully designed rooms, decorated in pastel colors, with matching upholstery, air-conditioned rooms and suites, international direct-dial telephone and satellite T.V. All rooms are equipped with complimentary tea and coffee-making facilities and mini-bar.
157897|Refrigerator
158034|TOUR,ORBWLS,PHY42,HAC47,ELEV,CNFFAC,RMA207,ORBSPA,POOLOT,TENNIS,BEAUTY,BABY,DISABL,ROOM,HEALTH,PHY28,BUSCTR,CURREX,HAC116,POOL,ORBSHT,RMPACC,LANDRY,REST,FPRKNG,BAR,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,WCHR,BRALEL,NSMK,CONLEV
158036|Free newspaper,Bathtub or shower
158897|The good-sized rooms are tastefully decorated with pastel colours and well equipped with individually controlled air conditioning, luxury bathrooms with hair dryer and telephone, mini-bar, safety deposit box, satellite TV, international direct-dial telephone and 24-hour room service. All rooms and bathrooms are in good condition.
158898|BUSCTR,FAX,CURREX,HAC116,HAC47,ELEV,LDRYMT,CNFFAC,REST,ATM,GYM,MTGFAC,POOLOT,CPSVC,SAFDEP,WCHR,SAUNA,INTHS,NSMK
158899|The medium-sized rooms are spacious and elegantly appointed, with modern furniture and fittings. All expected amenities can be found in the rooms, as the extra step has been taken to assure a comfortable stay. Bathrooms are average in size and well-maintained.
158910|In-room safe
158960|DOCTOR,PHY50,SAFDEP,HAC116,WCHR,ELEV,DISABL,BAR,REST,PHY28
159048|CNTBRK,FLORST,TV,PHSPKR,TEL,DESK24,AIRCON,ADPTRS,WAKEUP,POOLOT,SHOWER,TVRMOT,BIDET,MINBAR,ALRMCK,BEAUTY,BATH,SPA,BARBER,EXCKOT,ROOM,HEALTH,BUSCTR,MADSVC,RADIO,GIFT,ICEMCH,CURREX,PICNIC,HAC116,LOUNGE,CRIB,LANDRY,REST,GYM,MTGFAC,CAR,KIDACT,VALET,JOGTRK,TMPCTL,DVD,HAC47,ELEV,EXCKIN,ATM,WTRSKI,TVCAB,NWSPPR,PRKNG,COFFEE,INTHS,CONDSK,DRGSTR,HAIR,FAX,SAFE,COFMKR,POOL,LDRYMT,IRONBD,BAR,SCUBA,FPRKNG,ROOM24,IRON,HORSE,NSMK,BTHTEL
159739|Air conditioning,Minibar,Free WiFi
159757|BUSCTR,ORBWLS,POOL,ORBSHT,CNFFAC,REST,FPRKNG,ROOM24,POOLOT,DISABL,INTHS,CONLEV,HEALTH
159802|BUSCTR,GIFT,ORBWLS,POOL,CNFFAC,LANDRY,REST,BAR,ORBSPA,ROOM24,DOCTOR,TENNIS,BEAUTY,INTHS,CONLEV,ROOM,HEALTH
160013|Premium Room is spacious rooms with King or Twin bed. The guestroom interiors have been designed to reflect the sophistication of the International traveler seeking comfort and an environment that compliments urban lifestyle.
160014|Free wired high-speed Internet
160237|BUSCTR,GIFT,CURREX,TOUR,ORBWLS,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,ROOM24,POOLOT,MTGFAC,DOCTOR,SAFDEP,DISABL,BEAUTY,SPA,NSMK,CONLEV,ROOM,HEALTH
160266|ORBWLS,GOLF,POOL,LANDRY,SPA,REST,NSMK,FPRKNG,ORBSPA,ROOM
160325|BUSCTR,ORBWLS,CNFFAC,REST,CONLEV,ROOM
160327|The quality and standard of these medium to large rooms is clean and well maintained. The spacious entrance is comfortably fitted with modern furniture and bedding. The bathrooms are average in size and clean.
160343|POOL,INTHS,CONLEV,FPRKNG,ROOM,HEALTH
160441|CNTBRK,TV,TEL,DESK24,AIRCON,POOLOT,STMBTH,TVRMOT,ALRMCK,MINBAR,BEAUTY,BATH,SPA,BARBER,PRKVAL,ROOM,HEALTH,BUSCTR,MADSVC,RADIO,ICEMCH,LOUNGE,CRIB,LANDRY,REST,GYM,MTGFAC,CAR,VALET,SAFDEP,TMPCTL,WETBAR,DVD,KITFUL,HAC47,ELEV,ATM,WTRSKI,TVCAB,MICRWV,PRKNG,BABY,COFFEE,SAUNA,INTHS,CONDSK,HAIR,DRGSTR,FAX,SAFE,COFMKR,POOL,IRONBD,BAR,FPRKNG,ROOM24,TRNDWN,IRON,HORSE,NSMK
160671|TV,OVRPRJ,ELEV,DESK24,AIRCON,SPRINK,WAKEUP,TVCAB,POOLOT,NWSPPR,PRKNG,POOLSB,BABY,BEAUTY,COFFEE,SAUNA,SPA,BATH,INTHS,CONDSK,ROOM,HAIR,BUSCTR,FAX,GIFT,JACUZ,BAR,REST,TVSAT,BELL,PRKOUT,MTGFAC,DISCO,POOLHT,NTECLB,NSMK,CONLEV,SECURE
160947|Medium in size well decorated and dressed up to the international standards rooms with a fantastic look and furniture is very nice , ceramic bath some rooms has very nice view
160950|TOUR,ORBWLS,ELEV,CNFFAC,RMA207,ORBSPA,POOLOT,BABY,BEAUTY,SPA,INTHS,ROOM,HEALTH,BUSCTR,CURREX,LANDRY,BAR,FPRKNG,REST,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,NTECLB,CONLEV,NSMK
161703|BUSCTR,CURREX,HAC116,ORBWLS,POOL,ORBSHT,ELEV,LANDRY,REST,FPRKNG,BAR,ROOM24,POOLOT,DOCTOR,SAFDEP,SPA,NTECLB,INTHS,NSMK,CONLEV,ROOM,HEALTH
161704|CURREX,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,REST,ROOM24,MTGFAC,POOLOT,BABY,NSMK,INTHS,CONLEV,ROOM,HEALTH
161885|BUSCTR,ORBWLS,POOL,ORBSHT,ELEV,LANDRY,REST,FPRKNG,ROOM24,POOLOT,DOCTOR,SAFDEP,BABY,INTHS,NSMK,ROOM,HEALTH
162216|ORBWLS,ELEV,CNFFAC,RMA207,ORBSPA,POOLOT,DISABL,BABY,BEAUTY,SPA,INTHS,HEALTH,BUSCTR,GIFT,CURREX,POOL,LANDRY,BAR,REST,FPRKNG,ROOM24,MTGFAC,DOCTOR,SAFDEP,CONLEV,NSMK
162481|BUSCTR,ORBWLS,POOL,CNFFAC,RMA207,INTHS,REST,FPRKNG,HAC222,ORBSPA,HEALTH
164842|The rooms are very spacious and elegantly furnished with simple interiors. All rooms feature the latest in hi-tech convenience, Flat screen LCD TV with high  speed internet facilities, satellite television ,tea/coffee making facilities and 24 hour room service.The bathrooms are well maintained with a bath tub and include amenities.family. Additional features include a business center, laundry and dry-cleaning services,full equipped gymnasium. This is an outstanding property providing good value for money.It is highly recommended business and leisure  travellers.There are plenty off dining, entertainment and shopping options available in the surrounding areas.(AH 03.11)
166709|BUSCTR,CURREX,TOUR,ORBWLS,ORBSHT,ELEV,LANDRY,REST,FPRKNG,ROOM24,POOLOT,DOCTOR,SAFDEP,PRKNG,BABY,SPA,INTHS,NSMK,CONLEV,HEALTH
167657|The contemporary and full-furnished studio apartment is designed to accommodate the modern executive traveller. The large sized rooms are tastefully designed using soft colours and room facilities include a sophisticated interactive LCD television, high speed Wi-Fi internet, self-contained kitchen and adequate seating area. A new addition to the rooms is complementary use of Laptops in all rooms (internet still at a nominal charge). The bathrooms are small in size and have a shower however offer all expected amenities.
168011|Free newspaper,Separate sitting area,Bathtub or shower
168013|CNTBRK,ADPTRS,AIRCON,CP,SPRINK,WAKEUP,POOLOT,STMBTH,BOUTIQ,MINBAR,PRKIND,SPA,EXCKOT,PRKVAL,ROOM,HEALTH,GRABBR,BUSCTR,SMKDET,CURREX,LANDRY,REST,GYM,SOFABD,MTGFAC,CAR,SAFDEP,WCHR,DISCO,CONLEV,SECURE,DVD,HAC47,SHOP,ELEV,CNFFAC,TVCAB,FEMA,CPSVC,GOLF,SECU24,BABY,COFFEE,CONDSK,EXLEVL,HAIR,DRVRNG,COFMKR,SAFE,LDRYMT,RMA161,IRONBD,BAR,ROOM24,PRKOUT,TRNDWN,IRON,POOLHT,NSMK,MULTI
168014|The size of the rooms varies, and the condition of the rooms is basic, but comfortable. All have central air conditioning, color television and direct dial telephone. All rooms do have private bathroom with basic facilities.
168368|Free toiletries,Bathtub only
168420|Bidet
168683|TOUR,ORBWLS,ELEV,CNFFAC,ORBSPA,POOLOT,DISABL,BABY,BEAUTY,SPA,INTHS,ROOM,HEALTH,BUSCTR,GIFT,CURREX,POOL,LANDRY,BAR,REST,FPRKNG,ROOM24,MTGFAC,DOCTOR,SAFDEP,CONLEV,NSMK
168749|ORBWLS,ELEV,CNFFAC,ORBSPA,POOLOT,BABY,BEAUTY,SPA,INTHS,ROOM,HEALTH,BUSCTR,GIFT,POOL,LANDRY,BAR,REST,FPRKNG,ROOM24,MTGFAC,DOCTOR,SAFDEP,DISABL,NTECLB,CONLEV,NSMK
169347|The medium-sized rooms are conformable and well appointed. Furnished using a blend of colors, the well-maintained rooms feature all expected amenities and are equipped to ensure guests enjoy a comfortable stay. The bathrooms are clean and kept in good condition.
169581|Free toiletries,Washer/dryer,Desk,Hair dryer (on request),Free WiFi
169672|The rooms are basic but functional.
169769|Iron/ironing board (on request)
170043|The rooms are standard in design and well furnished, reflecting a a three-star standard. They provide all the amenities you would expect.  The views are either of Bank Street or overlooking other buildings at the back of the hotel.  All rooms have modern bathrooms.
170136|BUSCTR,CURREX,TOUR,ORBWLS,POOL,ORBSHT,ELEV,LANDRY,REST,FPRKNG,ORBSPA,ROOM24,POOLOT,DOCTOR,SAFDEP,ROOM
170271|BUSCTR,ORBWLS,POOL,ORBSHT,CNFFAC,RMA207,REST,FPRKNG,HAC222,INTHS,CONLEV,ROOM,HEALTH
170370|Minibar,In-room climate control (air conditioning),Cable TV service,Free cribs/infant beds,Rollaway/extra beds (surcharge)
170401|Daily housekeeping
170414|TOUR,ORBWLS,ELEV,CNFFAC,ORBSPA,POOLOT,BABY,BEAUTY,SPA,INTHS,ROOM,HEALTH,BUSCTR,CURREX,POOL,ORBSHT,LANDRY,BAR,FPRKNG,REST,ROOM24,DOCTOR,SAFDEP,NTECLB,CONLEV,NSMK
170424|HAC47
170655|TOUR,ORBWLS,ELEV,CNFFAC,RMA207,POOLOT,DISABL,BABY,BEAUTY,SPA,INTHS,ROOM,BUSCTR,CURREX,POOL,LANDRY,BAR,FPRKNG,REST,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,CONLEV,NSMK
170656|CURREX,SAFE,POOL,LDRYMT,AIRCON,BAR,REST,GYM,CAR,STMBTH,SAFDEP,SECU24,PRKNG,MINBAR,INTHS,NSMK,TMPCTL
170657|BUSCTR,CURREX,POOL,ELEV,LDRYMT,AIRCON,REST,BAR,GYM,CAR,STMBTH,SAFDEP,PRKNG,WCHR,SECU24,AVEQUP,MINBAR,INTHS,NSMK
170658|FLORST,DVD,TEL,WAKEUP,PRKNG,MINBAR,BABY,SPA,CONDSK,HAIR,BUSCTR,SMKDET,CURREX,COFMKR,POOL,LDRYMT,BAR,REST,BELL,GYM,TRNDWN,CAR,SAFDEP,IRON,MULTI
171229|BUSCTR,ORBWLS,POOL,LANDRY,REST,FPRKNG,BAR,ORBSPA,ROOM24,POOLOT,DOCTOR,TENNIS,SAFDEP,BEAUTY,SPA,INTHS,NSMK,CONLEV,ROOM,HEALTH
171565|Bathrobes,Refrigerator (on request)
171981|ORBWLS,ELEV,CNFFAC,POOLOT,DISABL,SHUTTL,BEAUTY,SPA,INTHS,ROOM,PHY28,HEALTH,BUSCTR,CURREX,POOL,LANDRY,REST,FPRKNG,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,CONLEV,NSMK
171987|BUSCTR,CURREX,SAFDEP,ORBWLS,POOL,SPA,INTHS,REST,CONLEV,FPRKNG,ROOM,HEALTH
171992|BUSCTR,GIFT,CURREX,HAC116,ORBWLS,PHY42,HAC47,ORBSHT,ELEV,CNFFAC,LANDRY,FPRKNG,REST,ROOM24,POOLOT,MTGFAC,DOCTOR,SAFDEP,WCHR,DISABL,SPA,NSMK,CONLEV,PHY28
171994|Daily housekeeping,Separate bathtub and shower,Cable TV service
172641|BUSCTR,ORBWLS,POOL,CNFFAC,LANDRY,REST,FPRKNG,ROOM24,POOLOT,SAFDEP,INTHS,CONLEV,HEALTH
172642|BUSCTR,ORBWLS,POOL,ELEV,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,ROOM24,INTHS,CONLEV,HEALTH
172699|Hair dryer
172701|The rooms are decorated in rich flavours and casual elegance. All rooms are equipped with state of the art audio-visual equipment, telephone and high speed internet access.
172719|BUSCTR,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,REST,FPRKNG,ORBSPA,MTGFAC,POOLOT,DISABL,SPA,INTHS,NSMK,CONLEV,ROOM,HEALTH
172720|TV,OVRPRJ,PHSPKR,DVD,TOUR,SHOP,HAC47,ADPTRS,WHTBRD,ATM,POOLOT,NWSPPR,TENNIS,GOLF,BIDET,PRKNG,MINBAR,BABY,BATH,CONDSK,ROOM,PRKVAL,HAIR,BUSCTR,MADSVC,FAX,CURREX,IRONBD,DSKLMP,TVSAT,FPRKNG,REST,BELL,TRNDWN,CAR,KIDACT,SAFDEP,NSMK,TMPCTL
172721|Phone,Free toiletries,Free WiFi,Free cribs/infant beds
173045|CURREX,ORBWLS,POOL,ORBSHT,ELEV,LANDRY,REST,FPRKNG,BAR,ROOM24,MTGFAC,POOLOT,DOCTOR,SAFDEP,BEAUTY,BABY,SPA,CONLEV
173109|CNTBRK,FLORST,TV,OVRPRJ,DVD,TOUR,HAC47,ADPTRS,WHTBRD,TENNIS,GOLF,PRKNG,MINBAR,BABY,BEAUTY,INTHS,ROOM,ORBBRK,HAIR,BUSCTR,FAX,MADSVC,GIFT,CURREX,ICEMCH,COFMKR,SAFE,DSKLMP,CRIB,BAR,FPRKNG,TVSAT,BELL,SOFABD,CAR,KIDACT,SAFDEP,TMPCTL
173571|BUSCTR,GIFT,CURREX,TOUR,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,REST,FPRKNG,ORBSPA,ROOM24,POOLOT,MTGFAC,DOCTOR,SAFDEP,BABY,SPA,INTHS,CONLEV,ROOM,HEALTH
173573|The Hotel has good sized apartments with 28 units of two bedroom units and 42 units of one bedroom unit, all of them having a full sized kitchen.
173747|Air conditioning,Phone,Private bathroom,Soundproofed rooms,Free bottled water,Shower/tub combination,Pillow menu,Rollaway/extra beds (surcharge)
174297|FLORST,CELTEL,TV,OVRPRJ,PHSPKR,DVD,TOUR,HAC47,SHOP,MOVIES,ADPTRS,WHTBRD,ATM,POOLOT,NWSPPR,TENNIS,GOLF,BIDET,PRKNG,MINBAR,BABY,BATH,INTHS,CONDSK,PRKVAL,ROOM,EXLEVL,HAIR,BUSCTR,MADSVC,FAX,GIFT,CURREX,LOUNGE,IRONBD,CRIB,DSKLMP,TVSAT,REST,FPRKNG,BELL,TRNDWN,CAR,KIDACT,SAFDEP,ENTMNT,TMPCTL
174572|Flat-panel TV,Rollaway/extra beds (surcharge)
174727|BUSCTR,CURREX,TOUR,ORBWLS,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,ROOM24,POOLOT,SAFDEP,SPA,NTECLB,INTHS,NSMK,CONLEV,ROOM,HEALTH
174732|Air conditioning
178156|ORBWLS,HAC47,ELEV,CNFFAC,ORBSPA,POOLOT,TENNIS,PHY50,BEAUTY,BABY,DISABL,SPA,ROOM,PHY28,HEALTH,BUSCTR,GIFT,CURREX,HAC116,POOL,LANDRY,REST,FPRKNG,BAR,ROOM24,MTGFAC,SAFDEP,NTECLB,NSMK,CONLEV
178874|BUSCTR,CURREX,TOUR,HAC116,ORBWLS,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,ORBSPA,ROOM24,POOLOT,MTGFAC,DOCTOR,SAFDEP,BEAUTY,SPA,INTHS,NSMK,CONLEV,HEALTH
178875|TOUR,ORBWLS,HAC47,ELEV,CNFFAC,ORBSPA,POOLOT,BEAUTY,BABY,SPA,INTHS,ROOM,HEALTH,PHY28,BUSCTR,CURREX,HAC116,POOL,ORBSHT,RMPACC,LANDRY,REST,FPRKNG,ROOM24,MTGFAC,DOCTOR,SAFDEP,PHY2,WCHR,CONLEV,NSMK
178934|BUSCTR,CURREX,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,ROOM24,POOLOT,MTGFAC,DOCTOR,SAFDEP,DISABL,BABY,SPA,INTHS,NSMK,CONLEV,HEALTH
179118|Free newspaper,Satellite TV service,Free WiFi
179446|The medium sized rooms are appointed with modern fixtures and fittings. Room facilities include an individually controlled air conditioning, electronic-card locking system, personal safe box, telephone with voice mail &amp; I.D.D. and a mini bar. The bathrooms are clean and average in size.
181058|ORBWLS,ELEV,CNFFAC,RMA207,ORBSPA,POOLOT,BEAUTY,DISABL,SPA,INTHS,ROOM,HEALTH,BUSCTR,GIFT,CURREX,POOL,ORBSHT,LANDRY,BAR,REST,FPRKNG,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,NTECLB,CONLEV,NSMK
181350|Private bathroom,Free bottled water,Free cribs/infant beds,Rollaway/extra beds (surcharge)
181556|OVRPRJ,DVD,TOUR,SHOP,HAC47,WHTBRD,NWSPPR,TENNIS,GOLF,PRKNG,BABY,INTHS,ORBBRK,HAIR,BUSCTR,MADSVC,FAX,GIFT,ICEMCH,CURREX,COFMKR,LOUNGE,IRONBD,REST,FPRKNG,BAR,CAR,KIDACT,TMPCTL
181557|CELTEL,TV,OVRPRJ,PHSPKR,DVD,TOUR,SHOP,HAC47,ADPTRS,WHTBRD,ATM,POOLOT,TENNIS,GOLF,BIDET,PRKNG,MINBAR,BEAUTY,BATH,INTHS,CONDSK,ROOM,PRKVAL,HAIR,BUSCTR,MADSVC,FAX,GIFT,CURREX,COFMKR,LOUNGE,DSKLMP,BAR,FPRKNG,REST,TVSAT,BELL,CAR,KIDACT,ENTMNT,TMPCTL
181558|TV,HAC47,ELEV,DESK24,AIRCON,SPRINK,TVCAB,WAKEUP,SHOWER,PRKNG,PRKIND,COFFEE,HAIR,FAX,CURREX,SAFE,CRIB,BAR,TVSAT,REST,MTGFAC,SAFDEP,NSMK,MULTI,SECURE
181559|BUSCTR,POOL,DISABL,CNFFAC,REST,CONLEV,FPRKNG,ORBSPA,ROOM,HEALTH
181560|BUSCTR,ORBWLS,POOL,CNFFAC,INTHS,REST,CONLEV,FPRKNG,ROOM24,ROOM,HEALTH
181561|BUSCTR,GIFT,POOL,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,ROOM24,MTGFAC,POOLOT,SAFDEP,SPA,INTHS,CONLEV,HEALTH
185631|All room are fully furnished, offering amenities such as refrigerator, cooking   range, IDD Telephones, Air conditioning, television with satellite channels,     all rooms are en suite.
